iteration, num_elements, opt_level, simplify, exec_time_u_k_us, exec_time_u_us, exec_time_m_k_us, exec_time_m_us, errors
8, 400000, O0, simplify_accesses, 17552.502999997443, 18342.312999998, 16847.479999999137, 17646.246999998282, 0
9, 400000, O0, simplify_accesses, 17454.765000000094, 19679.045000000173, 16954.644999998436, 18302.79699999693, 0
10, 400000, O0, simplify_accesses, 16542.44200000221, 17232.658000001065, 16723.290000001612, 17356.843000001732, 0
11, 400000, O0, simplify_accesses, 17331.792000000234, 19233.4090000017, 16919.784999998912, 17765.765000000043, 0
12, 400000, O0, simplify_accesses, 16688.88400000057, 16946.979000000083, 16499.653000000337, 16855.14199999716, 0
13, 400000, O0, simplify_accesses, 17114.297999999195, 18525.15899999929, 16681.108000000222, 17317.598999998296, 0
14, 400000, O0, simplify_accesses, 16750.599000001643, 17005.4300000011, 16929.64900000149, 17245.36000000043, 0
15, 400000, O0, simplify_accesses, 16522.848000001035, 17450.125999999953, 16793.347000000125, 17332.0480000001, 0
16, 400000, O0, simplify_accesses, 17141.230000000007, 17782.67799999966, 16692.73499999946, 17211.232999997606, 0
17, 400000, O0, simplify_accesses, 16754.52399999955, 16987.439000001104, 16488.304999999316, 17228.2629999998, 0
18, 400000, O0, simplify_accesses, 16479.2630000008, 16845.44599999782, 16819.30499999851, 17127.113000000805, 0
19, 400000, O0, simplify_accesses, 16706.21600000288, 16912.90800000189, 15241.432000003386, 15554.83900000354, 0
20, 400000, O0, simplify_accesses, 16858.311000000016, 18025.88500000013, 16885.186000003217, 17464.50099999919, 0
21, 400000, O0, simplify_accesses, 17206.26200000197, 17793.982000000597, 17060.000000000742, 17524.686999998095, 0
22, 400000, O0, simplify_accesses, 16569.900000000358, 16784.344999997815, 16623.87900000084, 17333.854000000316, 0
23, 400000, O0, simplify_accesses, 16599.919000000795, 16969.101000000817, 16813.285000004897, 17140.768000004413, 0
24, 400000, O0, simplify_accesses, 16701.74700000615, 16912.725000004513, 16424.221999997713, 16731.50499999565, 0
25, 400000, O0, simplify_accesses, 16819.73800000236, 17261.55699999765, 16710.37700000255, 17186.491000003913, 0
26, 400000, O0, simplify_accesses, 16540.483999996526, 16761.17699999935, 17051.495000004026, 17375.375000000306, 0
27, 400000, O0, simplify_accesses, 16466.64599999781, 16718.186999995054, 16347.449999997822, 16680.43299999766, 0
28, 400000, O0, simplify_accesses, 15885.636000000148, 16440.10300000076, 16471.56199999955, 17391.205999999216, 0
29, 400000, O0, simplify_accesses, 16845.566999997176, 17522.24599999863, 16364.715999998225, 16810.657000000618, 0
30, 400000, O0, simplify_accesses, 16441.199999995602, 16651.302999996176, 16477.20900000138, 16804.168999996706, 0
31, 400000, O0, simplify_accesses, 16750.71599999711, 17272.68700000195, 16864.269000002707, 17399.799000003215, 0
32, 400000, O0, simplify_accesses, 16717.96200000131, 16949.830999998027, 16550.600000002192, 16844.50700000184, 0
33, 400000, O0, simplify_accesses, 16945.354000000632, 17143.877999998836, 16861.339000001863, 17165.0169999964, 0
34, 400000, O0, simplify_accesses, 16301.847999997677, 16809.70500000001, 16696.096000003992, 17197.608000003584, 0
35, 400000, O0, simplify_accesses, 16889.869999999974, 17171.177000001593, 16705.082999997954, 17121.97500000201, 0
36, 400000, O0, simplify_accesses, 16637.22100000342, 16835.894999999822, 16524.965999998643, 16811.484000001543, 0
37, 400000, O0, simplify_accesses, 16234.573999994951, 16434.04899999723, 16477.116000004346, 16972.115000001508, 0
38, 400000, O0, simplify_accesses, 16557.598999995094, 16913.158000001262, 16121.659999996042, 16418.051999998796, 0
39, 400000, O0, simplify_accesses, 16539.731000001724, 16736.238000000016, 16324.73599999429, 16620.89499999553, 0
40, 400000, O0, simplify_accesses, 16578.69799999645, 16785.627999993834, 16259.891000004245, 16559.245999999916, 0
41, 400000, O0, simplify_accesses, 16615.835000003186, 16969.143000004293, 16862.494000001505, 17320.75999999694, 0
42, 400000, O0, simplify_accesses, 16504.686000004654, 16704.117999999824, 16423.183000000565, 16731.679999999473, 0
43, 400000, O0, simplify_accesses, 16629.512000001512, 17134.286999997526, 16744.543999990925, 17101.23499999838, 0
44, 400000, O0, simplify_accesses, 16939.916000012545, 18198.010000006092, 16473.032999996918, 17163.709000001858, 0
45, 400000, O0, simplify_accesses, 16622.803000004184, 16863.346999997477, 16360.586999994099, 16679.803999991804, 0
46, 400000, O0, simplify_accesses, 16657.312999996066, 16858.487999996898, 14947.254999995606, 15241.199999991295, 0
47, 400000, O0, simplify_accesses, 16284.009999992577, 16493.865000001053, 16470.832000010203, 16787.922000006005, 0
48, 400000, O0, simplify_accesses, 16245.746999999255, 16652.503999992517, 16379.763999992747, 16833.67299999361, 0
49, 400000, O0, simplify_accesses, 16691.217999991182, 16889.05199999624, 16849.32000000572, 17140.14799999575, 0
50, 400000, O0, simplify_accesses, 16468.083999995997, 16664.818000009516, 16451.439999997317, 16746.13600000896, 0
51, 400000, O0, simplify_accesses, 16885.575000003428, 17079.571000010674, 16692.523000003235, 17145.18500000395, 0
52, 400000, O0, simplify_accesses, 16397.982000000866, 16759.766999996373, 16660.314000006336, 16952.686999999856, 0
53, 400000, O0, simplify_accesses, 16408.03399999413, 16609.074999990982, 16339.787000006821, 16635.792000002424, 0
54, 400000, O0, simplify_accesses, 16354.393999989725, 16544.00599998951, 16440.50899999172, 16728.38399998966, 0
55, 400000, O0, simplify_accesses, 16705.89600000483, 17060.270000001765, 16556.903999997987, 17002.660000002834, 0
56, 400000, O0, simplify_accesses, 16905.545000000187, 17132.380999996145, 16614.24399999589, 16945.37999999568, 0
57, 400000, O0, simplify_accesses, 16246.46999999868, 16476.424999993356, 16577.09099998783, 16865.993999999773, 0
58, 400000, O0, simplify_accesses, 16310.054000001628, 16545.97899999999, 16348.817000007897, 16693.354000011597, 0
59, 400000, O0, simplify_accesses, 16251.705000001948, 16632.661000002714, 16832.680999996795, 17280.611000003886, 0
60, 400000, O0, simplify_accesses, 16597.39299999785, 16789.986999995675, 14801.323000000366, 15095.704000003707, 0
61, 400000, O0, simplify_accesses, 16380.365999992819, 16581.391999991978, 16468.60599998945, 16751.530999997045, 0
62, 400000, O0, simplify_accesses, 16293.102000005889, 16484.210000001553, 16724.698000004424, 17038.91399999691, 0
63, 400000, O0, simplify_accesses, 16852.384999992864, 17216.02599999983, 17198.084000000337, 17700.62800000005, 0
64, 400000, O0, simplify_accesses, 16733.234000000153, 16925.980999999978, 16675.895999995304, 16963.16500000705, 0
65, 400000, O0, simplify_accesses, 16393.44800000231, 16585.53700001164, 16640.203999997993, 16919.52499999161, 0
66, 400000, O0, simplify_accesses, 16352.73500001233, 16621.150000005968, 16211.806999990586, 16502.23099998982, 0
67, 400000, O0, simplify_accesses, 16771.7119999935, 17509.637999992832, 16869.888000002218, 17369.553999998287, 0
68, 400000, O0, simplify_accesses, 16784.776000008605, 17368.270000005738, 16491.829999992548, 16939.828999994686, 0
69, 400000, O0, simplify_accesses, 16587.223000001926, 16780.97599999262, 16363.330999993763, 16656.259999990652, 0
70, 400000, O0, simplify_accesses, 14602.167000006717, 14810.199000010016, 16248.99499999799, 16531.242999988648, 0
71, 400000, O0, simplify_accesses, 16720.848000005615, 17365.68400001204, 16606.477999999923, 17052.656000004165, 0
72, 400000, O0, simplify_accesses, 16353.18200000313, 16553.114999993566, 16465.938999999707, 16747.426999998537, 0
73, 400000, O0, simplify_accesses, 16672.373999995216, 16874.49099999583, 16428.934000003894, 16734.05100000025, 0
74, 400000, O0, simplify_accesses, 16418.796000010618, 16616.43399999946, 16269.559999997797, 16550.268000003143, 0
75, 400000, O0, simplify_accesses, 16471.508999998718, 16817.133000003538, 16458.534000008738, 16926.612000006004, 0
76, 400000, O0, simplify_accesses, 16604.248999996686, 16794.997999994623, 16261.354000008054, 16543.549000004987, 0
77, 400000, O0, simplify_accesses, 16421.646999987162, 16610.618999990835, 16682.677000005697, 17013.731000005806, 0
78, 400000, O0, simplify_accesses, 16484.512000005227, 16695.020000000226, 16721.098000004986, 17022.894000007225, 0
79, 400000, O0, simplify_accesses, 16586.181999997505, 16939.49499998837, 15607.948999999622, 16048.48299999162, 0
80, 400000, O0, simplify_accesses, 16371.414000005301, 16612.331999994014, 16604.8769999918, 16887.130000000638, 0
81, 400000, O0, simplify_accesses, 16384.754999990037, 16585.036999998694, 16629.293999997684, 16916.95600000287, 0
82, 400000, O0, simplify_accesses, 16433.172999995804, 16623.727999999006, 16490.201999999954, 16769.456999995215, 0
83, 400000, O0, simplify_accesses, 16622.55000000812, 16992.54000000394, 16631.20499999593, 17125.742000004608, 0
84, 400000, O0, simplify_accesses, 16589.457999998558, 16784.103999995637, 17045.623000001342, 17327.60100000519, 0
85, 400000, O0, simplify_accesses, 16335.778000012624, 16555.66899999883, 16772.619999997572, 17061.323999996603, 0
86, 400000, O0, simplify_accesses, 16323.271000004524, 16513.389000010648, 16416.628000001765, 16696.009000000344, 0
87, 400000, O0, simplify_accesses, 16842.068000002542, 17234.89399999778, 16847.42000000483, 17347.282000002906, 0
88, 400000, O0, simplify_accesses, 16624.76799999979, 16815.667999992456, 16395.990000006575, 16676.591000006625, 0
89, 400000, O0, simplify_accesses, 15079.693000004114, 15266.558000007535, 16504.33999999734, 16786.37199999855, 0
90, 400000, O0, simplify_accesses, 16164.252000010038, 16359.910000005584, 16620.719000002282, 17059.549999999035, 0
91, 400000, O0, simplify_accesses, 16407.542999999692, 16755.94200000319, 16512.91599999638, 16792.920999989747, 0
92, 400000, O0, simplify_accesses, 16182.185000005233, 16370.441999995932, 16242.085000001793, 16554.92399999048, 0
93, 400000, O0, simplify_accesses, 16466.632000003756, 16655.025000005706, 16577.593999983263, 16850.54699999, 0
94, 400000, O0, simplify_accesses, 16857.246000000712, 17207.345999992183, 16177.907000013647, 16615.41100000363, 0
95, 400000, O0, simplify_accesses, 16486.541000006127, 16681.6919999917, 16459.2060000075, 16738.946999993233, 0
96, 400000, O0, simplify_accesses, 16397.568999991563, 16587.8929999792, 16371.631999987812, 16658.427999999505, 0
97, 400000, O0, simplify_accesses, 16432.121000008236, 16631.452000012814, 17137.537999985852, 17622.131999985413, 0
98, 400000, O0, simplify_accesses, 16613.531999979612, 16997.79499998044, 16200.300999997808, 16514.122000018004, 0
99, 400000, O0, simplify_accesses, 16357.424000005949, 16565.917999997735, 16600.36499998796, 16961.894999980133, 0
0, 400000, O2, no_simplification, 21433.832, 31093.282, 16378.199999999899, 18481.170000000046, 0
1, 400000, O2, no_simplification, 13385.695999999836, 15372.112000000105, 14359.382999999947, 16449.044999999885, 0
2, 400000, O2, no_simplification, 12836.493000000004, 13881.933999999595, 14285.783999999247, 15366.237999999477, 0
3, 400000, O2, no_simplification, 12769.357999999898, 13640.09499999952, 14549.68700000059, 15659.784000000343, 0
4, 400000, O2, no_simplification, 12694.245000000492, 14706.176000000682, 15267.42999999975, 19697.970999999372, 0
5, 400000, O2, no_simplification, 12865.158000000321, 13941.27900000086, 14613.586000001178, 16381.304000001152, 0
6, 400000, O2, no_simplification, 12742.232999999103, 14071.653999998545, 14597.857000000047, 15883.406000000377, 0
7, 400000, O2, no_simplification, 12823.277999999049, 13936.592000000303, 14338.94499999866, 15078.39299999958, 0
8, 400000, O2, no_simplification, 12591.90600000082, 13348.271999998218, 14292.696999998356, 15153.675999997064, 0
9, 400000, O2, no_simplification, 13010.750999999487, 13640.551999998252, 14368.750999999236, 15030.388999999645, 0
10, 400000, O2, no_simplification, 13293.481000001606, 14526.888000002458, 14079.086999998935, 14853.455999997323, 0
11, 400000, O2, no_simplification, 12903.171000001379, 13272.852000000057, 13597.90999999788, 14091.587999999432, 0
12, 400000, O2, no_simplification, 12399.280000000346, 12818.895000002329, 14144.098999999243, 14496.34999999816, 0
13, 400000, O2, no_simplification, 12924.328000000429, 13495.778999999431, 14372.245000000561, 14797.058999999279, 0
14, 400000, O2, no_simplification, 12664.663999998993, 13487.428999997775, 14217.404000000044, 14737.607000000708, 0
15, 400000, O2, no_simplification, 12889.528999998845, 13526.156000001067, 14880.261000001838, 15435.534000001639, 0
16, 400000, O2, no_simplification, 12623.608999998482, 13226.3039999998, 14517.393000001988, 15087.61599999886, 0
17, 400000, O2, no_simplification, 12890.267999999594, 13106.099000001592, 14238.115000001273, 14550.090000000182, 0
18, 400000, O2, no_simplification, 12586.268999999817, 12792.433000001325, 14442.34400000255, 14965.42699999992, 0
19, 400000, O2, no_simplification, 12851.27799999941, 13285.278000005008, 14131.450000000712, 14484.432000003268, 0
20, 400000, O2, no_simplification, 12522.052000001338, 12764.38000000013, 14050.250999993352, 14361.854999997093, 0
21, 400000, O2, no_simplification, 12696.167999997953, 13077.581000004557, 14295.031000003179, 14771.260000003394, 0
22, 400000, O2, no_simplification, 12490.20699999903, 12696.566999998993, 14043.843000003164, 14341.770000001474, 0
23, 400000, O2, no_simplification, 12827.194000003317, 13034.825000005412, 14692.629000002455, 15692.501000003744, 0
24, 400000, O2, no_simplification, 12351.222999996025, 12730.634999996937, 14259.802000005095, 14561.734000004379, 0
25, 400000, O2, no_simplification, 12898.519000003716, 13104.509000001486, 13069.575999999472, 13365.43200000051, 0
26, 400000, O2, no_simplification, 12663.484000000835, 13449.273999995625, 14563.475999999298, 15206.503000001703, 0
27, 400000, O2, no_simplification, 12851.410999999756, 13492.270999996947, 14304.72999999921, 14807.43500000159, 0
28, 400000, O2, no_simplification, 12555.41399999771, 12794.266000000222, 14373.242000004893, 14697.113000003981, 0
29, 400000, O2, no_simplification, 12960.988999999756, 13472.797999995124, 14424.198999996917, 14939.27500000325, 0
30, 400000, O2, no_simplification, 12473.05799999765, 12712.401000001704, 14125.889000005998, 14473.63400000512, 0
31, 400000, O2, no_simplification, 12744.309999995095, 12990.561999998818, 14371.887000002915, 14711.78400000639, 0
32, 400000, O2, no_simplification, 12572.394000002874, 12961.787000001834, 14051.38899999514, 14510.2339999994, 0
33, 400000, O2, no_simplification, 12722.963999998172, 12924.427999998044, 14181.127999997045, 14481.503999995482, 0
34, 400000, O2, no_simplification, 12765.665000003424, 13118.54800000134, 13976.913000000479, 14301.474999996344, 0
35, 400000, O2, no_simplification, 11780.094000002351, 12208.39600000545, 14347.732000004498, 14930.726000002891, 0
36, 400000, O2, no_simplification, 12555.906999999423, 12761.885999999833, 14256.244000002027, 14550.54899999908, 0
37, 400000, O2, no_simplification, 12455.414000001496, 12655.333000004986, 14199.006000005455, 14507.900000005237, 0
38, 400000, O2, no_simplification, 12446.306000001074, 12843.73699999719, 14116.332000000399, 14591.526000003796, 0
39, 400000, O2, no_simplification, 12437.913999995943, 12642.718999998691, 14171.591000000206, 14476.529000006622, 0
40, 400000, O2, no_simplification, 11462.287000000515, 11671.884999998383, 13897.186999997757, 14203.284999993572, 0
41, 400000, O2, no_simplification, 12711.495000004903, 12910.396000002322, 14296.306999995068, 14809.12099999898, 0
42, 400000, O2, no_simplification, 12488.764000003983, 12857.32400000228, 14009.471000001384, 14308.477999996683, 0
43, 400000, O2, no_simplification, 12663.185999997495, 12860.32000000148, 14067.33299999985, 14363.665000004745, 0
44, 400000, O2, no_simplification, 12516.91699999924, 12737.064999996051, 13069.168000001242, 13569.101000001638, 0
45, 400000, O2, no_simplification, 12575.040000001536, 12971.520000007786, 13912.851000000614, 14235.947999992504, 0
46, 400000, O2, no_simplification, 12870.322000011925, 13305.776000009928, 13902.458999993429, 14223.252999997272, 0
47, 400000, O2, no_simplification, 12615.730999996798, 12919.222999997259, 14009.672999989674, 14356.014000000527, 0
48, 400000, O2, no_simplification, 12477.324000002454, 13170.126000005666, 13945.319999990603, 14414.614999992637, 0
49, 400000, O2, no_simplification, 12685.783999998534, 13244.165999992674, 12774.242999995522, 13233.834999994087, 0
50, 400000, O2, no_simplification, 12250.94699999829, 12460.559999993848, 13920.713000004525, 14221.172999995702, 0
51, 400000, O2, no_simplification, 12604.058000007968, 12834.644000008666, 14456.624999994005, 15152.6519999976, 0
52, 400000, O2, no_simplification, 12455.172999992214, 12823.987999993846, 13978.901999990967, 14288.231999998403, 0
