iteration, num_elements, opt_level, simplify, exec_time_u_k_us, exec_time_u_us, exec_time_m_k_us, exec_time_m_us, errors
23, 1000000, O0, no_simplification, 20585.02200000012, 23291.508000000238, 9787.218000000043, 10330.734000000064, 0
24, 1000000, O0, no_simplification, 20598.843999999783, 21239.388999999774, 9807.571999999709, 10456.49099999979, 0
25, 1000000, O0, no_simplification, 20582.280000000173, 21207.57399999995, 9835.731999999985, 10364.581000000151, 0
26, 1000000, O0, no_simplification, 20552.855000000036, 21118.812000000096, 9800.95599999986, 10330.757999999829, 0
27, 1000000, O0, no_simplification, 21098.03599999971, 21487.920999999853, 10399.5720000003, 10729.497000000254, 0
28, 1000000, O0, no_simplification, 21372.089999999844, 21658.458000000104, 10447.284999999696, 10745.351999999819, 0
29, 1000000, O0, no_simplification, 21185.13299999991, 21369.35299999987, 10395.917999999949, 10622.872999999978, 0
30, 1000000, O0, no_simplification, 21254.12199999932, 21389.48699999954, 10357.868999999908, 10541.626000000193, 0
31, 1000000, O0, no_simplification, 21132.87400000008, 21260.606000000236, 9883.22699999955, 10072.910999999962, 0
32, 1000000, O0, no_simplification, 20589.196000000422, 20742.23100000072, 10173.190999999804, 10366.126000000086, 0
33, 1000000, O0, no_simplification, 21027.210999999825, 21168.665000000252, 9852.448999999375, 10025.050999999508, 0
34, 1000000, O0, no_simplification, 21112.221999999292, 21231.793999999303, 10534.993999999464, 10777.454999999492, 0
35, 1000000, O0, no_simplification, 21081.609000000335, 21215.380000000117, 10355.533999999445, 10580.78499999926, 0
36, 1000000, O0, no_simplification, 20858.521000000073, 21065.625999999505, 10536.135999999808, 10700.570999999214, 0
37, 1000000, O0, no_simplification, 21418.9720000002, 21536.68000000053, 10324.383999999576, 10483.142000000002, 0
38, 1000000, O0, no_simplification, 21156.271999999808, 21273.878999999775, 10245.438999999302, 10404.716999999231, 0
39, 1000000, O0, no_simplification, 21122.29799999987, 21249.60399999942, 10368.490000000285, 10527.848999999811, 0
40, 1000000, O0, no_simplification, 21372.29900000026, 21485.66099999982, 10373.282999999845, 10539.44299999987, 0
41, 1000000, O0, no_simplification, 21224.70399999976, 21340.701999999823, 10368.328000000205, 10532.187999999998, 0
42, 1000000, O0, no_simplification, 21082.752999999953, 21194.261999999853, 10173.363999999907, 10330.469999999536, 0
43, 1000000, O0, no_simplification, 21204.927000000316, 21316.364000000474, 10192.715999999713, 10345.254999999832, 0
44, 1000000, O0, no_simplification, 21462.17299999975, 21572.525999999925, 10103.565000000535, 10257.293000000445, 0
45, 1000000, O0, no_simplification, 21123.020000000102, 21274.147999999826, 9540.491000000095, 9720.739999999672, 0
46, 1000000, O0, no_simplification, 22428.759000000297, 24065.819000000487, 10470.623999999872, 10706.0480000003, 0
47, 1000000, O0, no_simplification, 21281.365000000107, 21403.832999999926, 10423.001000000377, 10589.948999999877, 0
48, 1000000, O0, no_simplification, 21154.32299999931, 21294.524999999176, 10512.599000000122, 10675.485000000152, 0
49, 1000000, O0, no_simplification, 21445.839000000076, 21561.669999999645, 10431.187000000009, 10589.90900000012, 0
50, 1000000, O0, no_simplification, 21285.08100000026, 21396.33899999982, 10300.61300000007, 10473.178000000693, 0
51, 1000000, O0, no_simplification, 21042.643999999556, 21155.354000000236, 10416.19799999971, 10573.366999999223, 0
52, 1000000, O0, no_simplification, 20827.64699999995, 20937.931999999826, 10643.08999999941, 10799.266999999447, 0
53, 1000000, O0, no_simplification, 21168.079999999813, 21282.87800000006, 10454.088999999556, 10610.130999999967, 0
54, 1000000, O0, no_simplification, 21419.341000000535, 22165.99900000027, 10276.437999999998, 10507.932999999524, 0
55, 1000000, O0, no_simplification, 20948.767000000145, 21068.461000000483, 10445.403000000297, 10601.93999999992, 0
56, 1000000, O0, no_simplification, 21183.208000000064, 21293.56799999993, 10417.404000000019, 10595.963000000098, 0
