iteration, num_elements, opt_level, simplify, exec_time_u_k_us, exec_time_u_us, exec_time_m_k_us, exec_time_m_us, errors
30, 1000, O0, no_simplification, 166276.30300000007, 166371.1179999998, 46423.12000000004, 46559.71599999997, 0
31, 1000, O0, no_simplification, 166077.93699999983, 166163.50100000066, 46600.025000000045, 46798.69799999992, 0
32, 1000, O0, no_simplification, 166282.4970000001, 166398.07299999986, 46467.59699999947, 46605.532999999254, 0
33, 1000, O0, no_simplification, 166416.94499999992, 166504.2880000005, 46462.2410000004, 46604.07600000038, 0
34, 1000, O0, no_simplification, 166386.59300000037, 166477.36300000027, 46517.91800000016, 46726.247999999694, 0
35, 1000, O0, no_simplification, 166413.61900000006, 166522.69300000012, 46470.5090000006, 46678.77800000042, 0
36, 1000, O0, no_simplification, 166432.26000000056, 166647.73900000006, 46468.392000000415, 46603.19100000088, 0
37, 1000, O0, no_simplification, 166327.32300000085, 166410.22800000015, 46512.581, 46640.52299999888, 0
38, 1000, O0, no_simplification, 166568.3599999994, 166913.53099999874, 46428.78399999972, 46604.538000000415, 0
39, 1000, O0, no_simplification, 166448.32499999928, 166530.00500000027, 46425.242999999835, 46561.62899999927, 0
40, 1000, O0, no_simplification, 166501.34200000012, 166591.4930000003, 46517.00199999986, 47098.939999999704, 0
41, 1000, O0, no_simplification, 166468.79999999874, 166566.7580000001, 46416.61099999972, 46559.33100000098, 0
42, 1000, O0, no_simplification, 166341.45200000107, 166427.07399999956, 46422.57099999902, 46555.12699999953, 0
43, 1000, O0, no_simplification, 166503.78399999966, 166593.35499999984, 46449.1529999993, 46596.3649999992, 0
44, 1000, O0, no_simplification, 166439.58899999945, 166521.50200000015, 46436.128999999935, 46568.774999999005, 0
45, 1000, O0, no_simplification, 166255.70099999898, 166378.01599999945, 46424.84499999888, 46576.573999999484, 0
46, 1000, O0, no_simplification, 166436.7370000015, 166518.30300000013, 46440.370999999206, 46583.14899999993, 0
47, 1000, O0, no_simplification, 166269.05299999882, 166349.7249999999, 46411.91800000044, 46543.24100000018, 0
48, 1000, O0, no_simplification, 166283.92099999977, 166368.11999999956, 46412.81600000014, 46544.29100000001, 0
49, 1000, O0, no_simplification, 166336.28499999986, 166416.06499999994, 46466.84299999926, 46591.15199999952, 0
50, 1000, O0, no_simplification, 166345.53599999967, 166426.01600000085, 46403.15800000039, 46536.40699999961, 0
51, 1000, O0, no_simplification, 166320.05399999983, 166405.9800000004, 46410.158000000476, 46533.669000000446, 0
52, 1000, O0, no_simplification, 166239.25900000104, 166319.02600000004, 46426.85900000032, 46554.88999999946, 0
53, 1000, O0, no_simplification, 166330.74500000157, 166410.3250000011, 46436.89399999929, 46561.022999998866, 0
54, 1000, O0, no_simplification, 166236.42899999957, 166315.52999999854, 46423.86699999967, 46550.588999998865, 0
55, 1000, O0, no_simplification, 166161.3849999988, 166273.98299999995, 46409.67599999968, 46536.18000000037, 0
56, 1000, O0, no_simplification, 166220.00999999998, 166299.91599999982, 46434.26600000034, 46571.635999999475, 0
57, 1000, O0, no_simplification, 166403.73599999948, 166504.55899999983, 46461.09199999948, 46854.7319999999, 0
