iteration, num_elements, opt_level, simplify, exec_time_u_k_us, exec_time_u_us, exec_time_m_k_us, exec_time_m_us, errors
17, 100000, O0, no_simplification, 18976.3730000001, 19283.163999999964, 7991.082000000205, 8309.085000000494, 0
18, 100000, O0, no_simplification, 19249.79600000043, 19891.977000000337, 8283.764999999832, 8787.818000000058, 0
19, 100000, O0, no_simplification, 19002.944000000356, 19161.665000000383, 8105.8509999998305, 8300.515000000174, 0
20, 100000, O0, no_simplification, 19060.328000000125, 19193.39500000028, 7376.642999999738, 7553.394000000324, 0
21, 100000, O0, no_simplification, 17741.209000000425, 17858.45599999991, 7444.18200000041, 7617.062999999646, 0
22, 100000, O0, no_simplification, 18012.015000000047, 18122.358000000284, 7500.127000000134, 7681.230000000205, 0
23, 100000, O0, no_simplification, 17941.06300000031, 18051.718000000605, 7482.814000000282, 7644.1520000001265, 0
24, 100000, O0, no_simplification, 17903.296000000068, 18013.15599999942, 7439.397000000625, 7591.812000000253, 0
25, 100000, O0, no_simplification, 17848.005000000278, 17950.92100000062, 7470.7319999998135, 7622.78199999944, 0
26, 100000, O0, no_simplification, 17758.680000000026, 17870.398000000343, 7226.084999999216, 7375.415999999468, 0
27, 100000, O0, no_simplification, 17851.190000000017, 17952.04499999947, 7409.3240000001615, 7568.238000000171, 0
28, 100000, O0, no_simplification, 17812.837000000138, 17941.78700000071, 7363.267000000562, 7572.2599999998865, 0
29, 100000, O0, no_simplification, 17764.63599999989, 17866.155000000104, 7280.7199999997965, 7439.819999999208, 0
30, 100000, O0, no_simplification, 17876.504999999375, 17983.790999999805, 7288.7029999995075, 7437.052999999416, 0
31, 100000, O0, no_simplification, 17885.876000000244, 18001.385999999897, 7398.128000000171, 7573.837999999889, 0
32, 100000, O0, no_simplification, 17784.081000000286, 17914.590000000175, 7375.366999999855, 7531.350999999909, 0
33, 100000, O0, no_simplification, 17782.03399999967, 17889.13900000022, 7506.7159999999685, 7739.362000000582, 0
34, 100000, O0, no_simplification, 17838.758999999984, 17976.203999999994, 7315.121999999618, 7482.487999999954, 0
35, 100000, O0, no_simplification, 18046.585999999643, 18256.64299999996, 7248.432999999998, 7394.854000000173, 0
36, 100000, O0, no_simplification, 17785.81200000051, 17902.336000000574, 7356.703000000131, 7506.42399999979, 0
37, 100000, O0, no_simplification, 18092.611999999343, 19301.77099999941, 7338.866999999638, 7771.066000000104, 0
38, 100000, O0, no_simplification, 17866.302999999916, 18002.622000000025, 7298.596000000046, 7478.016999999504, 0
39, 100000, O0, no_simplification, 17661.89000000029, 17768.53700000025, 7401.524000000492, 7555.642000000696, 0
40, 100000, O0, no_simplification, 17858.65200000014, 18024.664000000357, 7397.47500000032, 7583.948999999812, 0
41, 100000, O0, no_simplification, 17824.596000000525, 18007.69599999974, 7264.893999999522, 7430.990999999665, 0
42, 100000, O0, no_simplification, 17801.928999999993, 17920.637999999657, 7483.105999999573, 7661.113999999358, 0
43, 100000, O0, no_simplification, 17909.9039999997, 18037.599999999544, 7404.475999999605, 7566.563999999332, 0
44, 100000, O0, no_simplification, 17835.79299999971, 17952.337999999734, 7393.232000000083, 7582.064000000166, 0
45, 100000, O0, no_simplification, 17595.12799999996, 17710.143999999596, 7350.5100000001985, 7504.758999999694, 0
46, 100000, O0, no_simplification, 17815.275999999434, 17912.79799999934, 7336.9010000003955, 7474.125000000775, 0
47, 100000, O0, no_simplification, 17861.547999999948, 17956.750999999826, 7375.766000000006, 7517.563999999588, 0
48, 100000, O0, no_simplification, 17685.92599999952, 17780.79699999946, 7404.880000000169, 7541.401000000114, 0
49, 100000, O0, no_simplification, 17749.45399999961, 17845.34499999957, 7410.240999999651, 7547.116999999659, 0
50, 100000, O0, no_simplification, 17965.858000000168, 18063.760000000428, 7430.239000000504, 7566.910000000426, 0
51, 100000, O0, no_simplification, 17839.47300000044, 17938.13400000044, 7251.515000000098, 7404.177000000623, 0
52, 100000, O0, no_simplification, 17808.402999999194, 17906.231999999633, 7231.974999999835, 7367.499999999971, 0
53, 100000, O0, no_simplification, 17692.752999999506, 17789.02099999957, 7337.032000000576, 7476.698000000503, 0
54, 100000, O0, no_simplification, 17831.574999999768, 17927.337999999792, 7408.297999999647, 7546.582999999884, 0
55, 100000, O0, no_simplification, 17677.794999999995, 17773.61600000038, 7307.950999999591, 7442.329999999942, 0
56, 100000, O0, no_simplification, 18086.777999999802, 18604.202999999765, 7460.658999999481, 7881.199999999922, 0
