iteration, num_elements, opt_level, simplify, exec_time_u_k_us, exec_time_u_us, exec_time_m_k_us, exec_time_m_us, errors
24, 300000, O0, no_simplification, 20395.526000000165, 20773.805000000146, 7681.720999999975, 8145.466000000212, 0
25, 300000, O0, no_simplification, 20399.68400000003, 20772.66, 7862.835000000068, 8299.959999999995, 0
26, 300000, O0, no_simplification, 20304.88900000016, 20656.271000000004, 7543.515000000056, 7956.9639999999, 0
27, 300000, O0, no_simplification, 20423.537000000102, 20755.837000000276, 7537.527999999849, 7985.248000000222, 0
28, 300000, O0, no_simplification, 19885.310000000267, 20254.500000000065, 7590.6200000002145, 8127.777000000336, 0
29, 300000, O0, no_simplification, 20391.019999999928, 20823.115999999864, 7652.382000000291, 8207.142000000278, 0
30, 300000, O0, no_simplification, 20195.590000000153, 20579.870000000166, 7748.746999999945, 8220.754999999968, 0
31, 300000, O0, no_simplification, 20331.366999999824, 20682.57799999973, 7729.122999999838, 8218.8280000004, 0
32, 300000, O0, no_simplification, 20685.49799999975, 21072.02299999944, 7669.896000000343, 8094.71699999964, 0
33, 300000, O0, no_simplification, 20388.561999999944, 20716.45100000019, 7618.553999999555, 8021.969999999712, 0
34, 300000, O0, no_simplification, 20421.79700000002, 20749.848999999544, 7708.291000000145, 8133.576000000531, 0
35, 300000, O0, no_simplification, 20497.770000000415, 20799.435999999892, 7730.33699999992, 8051.004999999556, 0
36, 300000, O0, no_simplification, 20340.87100000015, 20530.59200000007, 7523.992999999507, 7740.887999999834, 0
37, 300000, O0, no_simplification, 20122.060000000274, 20255.425000000214, 7542.4780000004075, 7771.967000000046, 0
38, 300000, O0, no_simplification, 20336.49000000004, 20469.135000000806, 7687.922999999763, 7951.564999999939, 0
39, 300000, O0, no_simplification, 20326.995000000457, 20474.807000000263, 7349.345999999812, 7561.376999999147, 0
40, 300000, O0, no_simplification, 20387.741000000402, 20527.294999999944, 7718.322999999749, 8075.93399999984, 0
41, 300000, O0, no_simplification, 20383.799999999395, 20520.845000000067, 7055.704999999968, 7280.558999999797, 0
42, 300000, O0, no_simplification, 20051.806999999753, 20488.057999999754, 7562.518000000296, 8029.936999999876, 0
43, 300000, O0, no_simplification, 20440.814999999722, 20625.13999999993, 7550.200999999923, 7809.6580000002195, 0
44, 300000, O0, no_simplification, 20345.684000000474, 20502.076000000536, 7039.269999999931, 7290.196999999665, 0
45, 300000, O0, no_simplification, 18726.269000000073, 18919.551000000643, 6975.5770000003995, 7288.510000000414, 0
46, 300000, O0, no_simplification, 18902.51499999973, 19258.78099999956, 7043.6100000002, 7345.724999999526, 0
47, 300000, O0, no_simplification, 18553.74199999993, 18704.11800000049, 7075.35500000045, 7316.757999999979, 0
48, 300000, O0, no_simplification, 19376.821999999906, 19567.15599999992, 7104.831999999561, 7328.734999999753, 0
49, 300000, O0, no_simplification, 19108.455000000467, 19261.017000000713, 6995.186000000153, 7218.287999999795, 0
50, 300000, O0, no_simplification, 18455.42499999997, 18599.791999999838, 7019.032000000536, 7242.405000000396, 0
51, 300000, O0, no_simplification, 18679.571999999924, 18809.46199999922, 6905.066999999932, 7113.78000000007, 0
52, 300000, O0, no_simplification, 18487.180999999353, 18622.61700000012, 6981.266000000374, 7197.811000000165, 0
53, 300000, O0, no_simplification, 18546.502999999604, 18685.116000000336, 6979.748000000008, 7192.7340000002005, 0
54, 300000, O0, no_simplification, 18560.67699999997, 18701.703999999707, 6978.908999999867, 7199.883000000184, 0
55, 300000, O0, no_simplification, 19062.122000000236, 19202.802999999767, 6990.087999999339, 7237.9579999992675, 0
56, 300000, O0, no_simplification, 18522.722999999354, 18657.06999999972, 6879.604999999955, 7118.612000000191, 0
57, 300000, O0, no_simplification, 18495.79600000073, 18657.678000000287, 6987.099999999913, 7200.488999999699, 0
